timestamp,age,gender,drink_preference,socials_preference,total_spend,weather,return_likelihood
17/06/2023,49,M,whiskey,Facebook,58.74,Cloudy,Yes
04/06/2023,43,M,whiskey,Facebook,74.42,Sunny,Yes
25/06/2023,67,F,wine,Facebook,65.64,Sunny,Yes
10/06/2023,40,M,whiskey,Facebook,63.77,Sunny,Yes
10/06/2023,43,M,wine,Twitter,67.87,Sunny,Yes
30/06/2023,45,M,whiskey,Facebook,75.49,Sunny,Yes
30/06/2023,44,M,whiskey,Facebook,67.64,Sunny,Yes
25/06/2023,48,M,whiskey,Facebook,64.66,Sunny,Yes
17/06/2023,45,M,whiskey,Twitter,69.46,Cloudy,Yes
16/06/2023,70,F,wine,Facebook,52.91,Cloudy,No
18/06/2023,41,M,whiskey,Facebook,70.02,Sunny,Yes
25/06/2023,22,M,cocktail,TikTok,21.77,Sunny,No
02/06/2023,41,M,whiskey,Facebook,72.8,Cloudy,Yes
07/06/2023,43,M,whiskey,Facebook,55.02,Sunny,Yes
15/06/2023,48,M,whiskey,Facebook,53.21,Sunny,Yes
04/06/2023,19,M,cocktail,Twitter,15.15,Sunny,No
08/06/2023,45,M,wine,Facebook,56.24,Cloudy,No
06/06/2023,23,F,cocktail,TikTok,30.24,Sunny,No
24/06/2023,21,M,wine,Twitter,27.99,Rainy,No
03/06/2023,41,M,wine,Facebook,82.13,Rainy,No
18/06/2023,67,F,wine,Instagram,73.25,Sunny,Yes
02/06/2023,42,M,whiskey,Twitter,51.44,Cloudy,Yes
16/06/2023,58,F,wine,Facebook,43.05,Cloudy,No
02/06/2023,68,F,wine,Facebook,45.26,Cloudy,Yes
22/06/2023,53,M,whiskey,Facebook,88.85,Cloudy,Yes
24/06/2023,63,F,wine,Facebook,40.99,Rainy,Yes
06/06/2023,41,M,whiskey,Facebook,64.09,Sunny,Yes
14/06/2023,35,M,whiskey,Facebook,81.47,Stormy,Yes
24/06/2023,52,M,whiskey,Facebook,81.33,Rainy,Yes
05/06/2023,39,M,wine,Facebook,79.43,Cloudy,Yes
04/06/2023,46,M,whiskey,Twitter,82.03,Sunny,Yes
20/06/2023,53,M,wine,Facebook,79.08,Sunny,Yes
01/06/2023,61,F,cocktail,Instagram,64.06,Cloudy,No
13/06/2023,70,F,cocktail,Instagram,47.42,Sunny,No
15/06/2023,58,F,cocktail,Facebook,42.39,Sunny,No
24/06/2023,43,M,whiskey,Facebook,70.1,Rainy,Yes
16/06/2023,42,M,whiskey,Twitter,80.85,Cloudy,Yes
25/06/2023,47,M,whiskey,Facebook,83.77,Sunny,Yes
24/06/2023,46,M,whiskey,Facebook,76.14,Rainy,Yes
17/06/2023,42,M,whiskey,Facebook,72.85,Cloudy,Yes
04/06/2023,65,F,cocktail,Facebook,46.74,Sunny,No
17/06/2023,21,F,cocktail,TikTok,42.33,Cloudy,No
11/06/2023,39,M,whiskey,Facebook,76.85,Sunny,Yes
24/06/2023,52,M,whiskey,Facebook,80.6,Rainy,Yes
09/06/2023,50,M,whiskey,Facebook,62.13,Cloudy,Yes
12/06/2023,43,M,whiskey,Facebook,63.88,Rainy,Yes
05/06/2023,71,F,wine,Facebook,61.86,Cloudy,No
25/06/2023,46,M,wine,Facebook,71.09,Sunny,No
07/06/2023,48,M,whiskey,Facebook,62.73,Sunny,Yes
23/06/2023,21,F,cocktail,Twitter,27.17,Sunny,No
18/06/2023,44,M,whiskey,Facebook,62.58,Sunny,Yes
19/06/2023,59,F,wine,Facebook,48.75,Cloudy,Yes
29/06/2023,73,F,cocktail,Facebook,49.1,Rainy,Yes
12/06/2023,48,M,whiskey,Facebook,58.06,Rainy,Yes
29/06/2023,28,M,cocktail,TikTok,46.44,Rainy,No
18/06/2023,41,M,whiskey,Facebook,59.39,Sunny,Yes
17/06/2023,50,M,whiskey,Facebook,65.21,Cloudy,Yes
01/06/2023,50,M,wine,Facebook,68.66,Cloudy,No
16/06/2023,61,F,wine,Instagram,45.33,Cloudy,Yes
10/06/2023,39,M,whiskey,Facebook,72.32,Sunny,No
03/06/2023,76,F,wine,Instagram,36.11,Rainy,Yes
04/06/2023,64,F,wine,Facebook,47.58,Sunny,No
25/06/2023,41,M,whiskey,Facebook,83.23,Sunny,Yes
19/06/2023,43,M,whiskey,Facebook,70.5,Cloudy,Yes
29/06/2023,45,M,wine,Facebook,40.44,Rainy,Yes
13/06/2023,47,M,whiskey,Facebook,70.88,Sunny,Yes
23/06/2023,42,M,whiskey,Facebook,86.96,Sunny,Yes
21/06/2023,48,M,whiskey,Facebook,62.65,Sunny,Yes
18/06/2023,45,M,wine,Facebook,76.77,Sunny,No
10/06/2023,40,M,whiskey,Facebook,80.79,Sunny,Yes
24/06/2023,18,F,beer,Instagram,44.88,Rainy,Yes
22/06/2023,47,M,whiskey,Twitter,78.55,Cloudy,Yes
01/06/2023,50,M,whiskey,Facebook,55.78,Cloudy,Yes
11/06/2023,21,M,cocktail,Twitter,26.47,Sunny,Yes
12/06/2023,31,F,cocktail,Twitter,51.05,Rainy,No
11/06/2023,52,M,whiskey,Facebook,57.58,Sunny,Yes
09/06/2023,39,M,whiskey,Twitter,71.18,Cloudy,Yes
25/06/2023,43,M,wine,Facebook,82.91,Sunny,No
25/06/2023,65,F,wine,Facebook,39.93,Sunny,No
25/06/2023,41,M,whiskey,Facebook,84.85,Sunny,Yes
09/06/2023,52,F,wine,Facebook,48.63,Cloudy,No
25/06/2023,42,M,whiskey,Twitter,89.26,Sunny,Yes
18/06/2023,44,M,whiskey,Facebook,69.58,Sunny,No
08/06/2023,45,M,whiskey,Facebook,64.42,Cloudy,Yes
17/06/2023,42,M,wine,Twitter,72.05,Cloudy,Yes
06/06/2023,23,F,beer,TikTok,24.37,Sunny,No
07/06/2023,30,M,wine,Facebook,92.91,Sunny,No
20/06/2023,43,M,whiskey,Facebook,77.96,Sunny,Yes
26/06/2023,50,M,whiskey,Facebook,54.29,Rainy,Yes
09/06/2023,37,M,whiskey,Facebook,72.4,Cloudy,Yes
10/06/2023,45,M,whiskey,Facebook,59.83,Sunny,Yes
20/06/2023,52,M,whiskey,Facebook,73.18,Sunny,Yes
21/06/2023,49,M,whiskey,Facebook,70.34,Sunny,Yes
09/06/2023,61,F,wine,Facebook,39.72,Cloudy,Yes
10/06/2023,34,M,whiskey,Facebook,93.24,Sunny,Yes
11/06/2023,40,M,whiskey,Facebook,63.21,Sunny,No
29/06/2023,46,M,whiskey,Twitter,76.5,Rainy,Yes
24/06/2023,32,M,whiskey,Facebook,78.22,Rainy,No
08/06/2023,54,M,whiskey,Facebook,73.48,Cloudy,No
25/06/2023,51,M,whiskey,Facebook,55.85,Sunny,Yes
03/06/2023,54,M,whiskey,Twitter,77.71,Rainy,Yes
25/06/2023,58,F,wine,Facebook,31.73,Sunny,Yes
18/06/2023,36,M,whiskey,Facebook,61.65,Sunny,Yes
24/06/2023,50,M,whiskey,Facebook,59.93,Rainy,Yes
17/06/2023,43,M,wine,Facebook,50.62,Cloudy,No
03/06/2023,40,M,whiskey,Facebook,70.51,Rainy,Yes
02/06/2023,53,M,whiskey,Facebook,70.21,Cloudy,Yes
18/06/2023,65,F,wine,Facebook,44.59,Sunny,Yes
06/06/2023,45,M,whiskey,Facebook,65.06,Sunny,No
18/06/2023,49,M,whiskey,Facebook,86.31,Sunny,Yes
28/06/2023,41,M,whiskey,Facebook,50.18,Cloudy,No
18/06/2023,29,M,cocktail,TikTok,46.35,Sunny,Yes
10/06/2023,23,F,beer,TikTok,29.72,Sunny,Yes
19/06/2023,60,F,wine,Facebook,36.56,Cloudy,Yes
17/06/2023,47,M,whiskey,Facebook,67.17,Cloudy,No
17/06/2023,39,M,whiskey,Facebook,74.05,Cloudy,Yes
28/06/2023,72,F,wine,Facebook,62.19,Cloudy,No
10/06/2023,45,M,wine,Facebook,81.17,Sunny,Yes
25/06/2023,43,M,whiskey,Facebook,63.49,Sunny,Yes
27/06/2023,39,M,whiskey,Facebook,56.21,Cloudy,Yes
06/06/2023,76,F,wine,Instagram,46.34,Sunny,Yes
03/06/2023,23,M,cocktail,TikTok,25.32,Rainy,No
10/06/2023,44,M,whiskey,Instagram,66.93,Sunny,Yes
30/06/2023,46,M,wine,Facebook,86.16,Sunny,No
05/06/2023,41,M,whiskey,Facebook,59.63,Cloudy,Yes
17/06/2023,32,F,cocktail,Instagram,33.06,Cloudy,No
21/06/2023,42,M,whiskey,Facebook,66.66,Sunny,Yes
17/06/2023,54,M,whiskey,Twitter,86,Cloudy,Yes
14/06/2023,41,M,whiskey,Facebook,60.29,Stormy,Yes
28/06/2023,31,F,beer,TikTok,30.07,Cloudy,Yes
22/06/2023,51,M,wine,Facebook,80.35,Cloudy,Yes
14/06/2023,51,M,whiskey,Facebook,91.82,Stormy,Yes
08/06/2023,38,M,whiskey,Facebook,86.62,Cloudy,Yes
24/06/2023,38,M,whiskey,Twitter,62.28,Rainy,Yes
11/06/2023,30,M,beer,TikTok,20.79,Sunny,Yes
18/06/2023,43,M,whiskey,Twitter,47.75,Sunny,Yes
29/06/2023,38,M,whiskey,Twitter,58.75,Rainy,Yes
04/06/2023,19,M,wine,TikTok,29.42,Sunny,Yes
24/06/2023,48,M,whiskey,Facebook,48.54,Rainy,Yes
28/06/2023,52,M,whiskey,Facebook,79.19,Cloudy,Yes
25/06/2023,24,M,cocktail,Twitter,24.64,Sunny,No
08/06/2023,42,M,whiskey,Facebook,62.67,Cloudy,Yes
03/06/2023,37,M,whiskey,Facebook,66.65,Rainy,Yes
26/06/2023,67,F,cocktail,Instagram,33.98,Rainy,No
12/06/2023,65,F,cocktail,Facebook,45.07,Rainy,Yes
03/06/2023,50,M,beer,Facebook,78.62,Rainy,Yes
12/06/2023,26,M,cocktail,TikTok,24.05,Rainy,No
24/06/2023,43,M,whiskey,Facebook,75.69,Rainy,Yes
12/06/2023,23,M,cocktail,TikTok,33.23,Rainy,No
17/06/2023,42,M,whiskey,Facebook,99.98,Cloudy,Yes
11/06/2023,47,M,whiskey,Facebook,75.46,Sunny,Yes
17/06/2023,56,F,wine,Facebook,53.06,Cloudy,No
19/06/2023,42,M,whiskey,Facebook,74.16,Cloudy,Yes
30/06/2023,62,F,cocktail,Facebook,38.2,Sunny,Yes
18/06/2023,44,M,wine,Facebook,63.5,Sunny,No
11/06/2023,44,M,whiskey,Twitter,65.82,Sunny,Yes
17/06/2023,61,F,wine,TikTok,42.49,Cloudy,Yes
16/06/2023,60,M,whiskey,Twitter,61.61,Cloudy,Yes
12/06/2023,46,M,whiskey,Facebook,55.85,Rainy,Yes
27/06/2023,51,M,whiskey,Facebook,80.74,Cloudy,Yes
10/06/2023,26,F,cocktail,Twitter,44.1,Sunny,Yes
10/06/2023,62,F,wine,Facebook,50.75,Sunny,Yes
14/06/2023,68,F,wine,Facebook,35.22,Stormy,No
03/06/2023,50,M,whiskey,Facebook,72.69,Rainy,No
10/06/2023,37,M,whiskey,Facebook,73.71,Sunny,Yes
08/06/2023,49,M,whiskey,Facebook,67.47,Cloudy,Yes
04/06/2023,68,F,cocktail,Facebook,65.7,Sunny,Yes
18/06/2023,49,M,whiskey,Facebook,61.29,Sunny,Yes
17/06/2023,41,M,whiskey,Facebook,70.76,Cloudy,No
10/06/2023,46,M,whiskey,Facebook,78.56,Sunny,Yes
05/06/2023,43,M,whiskey,Facebook,74.51,Cloudy,Yes
17/06/2023,47,M,wine,Twitter,70.49,Cloudy,Yes
10/06/2023,31,F,cocktail,Twitter,21.35,Sunny,No
03/06/2023,39,M,whiskey,Facebook,64.8,Rainy,Yes
19/06/2023,46,M,wine,Facebook,58.16,Cloudy,Yes
02/06/2023,50,M,whiskey,Facebook,69.19,Cloudy,Yes
10/06/2023,63,F,wine,Facebook,33.8,Sunny,No
21/06/2023,46,M,whiskey,Twitter,81.1,Sunny,Yes
05/06/2023,61,F,wine,Facebook,51.16,Cloudy,Yes
24/06/2023,45,M,whiskey,Facebook,82.67,Rainy,Yes
15/06/2023,39,M,whiskey,Twitter,70.83,Sunny,Yes
14/06/2023,70,F,wine,Facebook,48.53,Stormy,No
11/06/2023,39,M,whiskey,Facebook,71.71,Sunny,Yes
30/06/2023,52,M,whiskey,Facebook,71.45,Sunny,Yes
14/06/2023,46,M,whiskey,Facebook,58.46,Stormy,No
03/06/2023,47,M,wine,Facebook,72.5,Rainy,Yes
21/06/2023,70,F,wine,Facebook,46.55,Sunny,Yes
26/06/2023,53,M,whiskey,Facebook,62.83,Rainy,Yes
01/06/2023,44,M,whiskey,Facebook,43.8,Cloudy,Yes
24/06/2023,36,M,wine,Facebook,72.29,Rainy,No
03/06/2023,53,M,whiskey,Facebook,73.49,Rainy,Yes
15/06/2023,67,F,wine,Facebook,62.24,Sunny,No
25/06/2023,39,M,whiskey,Facebook,85.49,Sunny,Yes
07/06/2023,70,F,wine,Facebook,43.73,Sunny,Yes
12/06/2023,50,M,whiskey,Facebook,51.65,Rainy,Yes
18/06/2023,29,F,beer,Twitter,41.9,Sunny,No
09/06/2023,63,F,wine,Facebook,53.18,Cloudy,No
18/06/2023,38,M,whiskey,Facebook,59.54,Sunny,No
15/06/2023,41,M,whiskey,Facebook,62,Sunny,Yes
10/06/2023,31,F,cocktail,Twitter,22.93,Sunny,No
24/06/2023,39,M,wine,Facebook,67.74,Rainy,No
04/06/2023,36,M,wine,Twitter,73.35,Sunny,No
29/06/2023,62,F,wine,Facebook,60.14,Rainy,No
03/06/2023,44,M,wine,Facebook,54.61,Rainy,No
29/06/2023,72,F,wine,Facebook,31.02,Rainy,Yes
04/06/2023,50,M,whiskey,Facebook,47.48,Sunny,Yes
02/06/2023,51,M,whiskey,Facebook,68.71,Cloudy,Yes
17/06/2023,65,F,wine,Instagram,54.2,Cloudy,Yes
04/06/2023,47,M,whiskey,Facebook,58.71,Sunny,Yes
04/06/2023,45,M,whiskey,Facebook,71.58,Sunny,Yes
28/06/2023,25,M,cocktail,TikTok,23.06,Cloudy,No
23/06/2023,46,M,whiskey,Facebook,59.83,Sunny,Yes
11/06/2023,43,M,whiskey,Twitter,79.39,Sunny,Yes
16/06/2023,28,M,cocktail,Twitter,20.7,Cloudy,No
03/06/2023,26,F,cocktail,TikTok,35.36,Rainy,No
27/06/2023,48,M,wine,Facebook,60.7,Cloudy,No
18/06/2023,48,M,whiskey,Facebook,76.26,Sunny,Yes
17/06/2023,29,F,beer,Instagram,37.92,Cloudy,No
25/06/2023,65,F,wine,Facebook,65.32,Sunny,No
11/06/2023,43,M,whiskey,Facebook,77.39,Sunny,Yes
01/06/2023,36,M,wine,Twitter,81.05,Cloudy,Yes
11/06/2023,32,M,whiskey,Twitter,82.8,Sunny,Yes
06/06/2023,34,F,cocktail,TikTok,35.89,Sunny,No
04/06/2023,48,M,whiskey,Facebook,84.11,Sunny,No
10/06/2023,40,M,whiskey,Facebook,57.25,Sunny,Yes
18/06/2023,56,F,cocktail,Facebook,50.45,Sunny,No
04/06/2023,65,F,wine,Facebook,64.27,Sunny,Yes
24/06/2023,65,F,wine,Instagram,69.07,Rainy,Yes
25/06/2023,36,M,wine,Facebook,67.07,Sunny,Yes
03/06/2023,50,M,wine,Facebook,60.24,Rainy,No
03/06/2023,40,M,whiskey,Facebook,71.78,Rainy,Yes
24/06/2023,51,M,whiskey,Facebook,78.09,Rainy,Yes
10/06/2023,69,F,wine,Facebook,35.23,Sunny,Yes
05/06/2023,38,M,whiskey,Facebook,69.34,Cloudy,Yes
20/06/2023,26,M,wine,TikTok,37.26,Sunny,No
20/06/2023,43,M,whiskey,Facebook,80.08,Sunny,Yes
17/06/2023,71,F,wine,Facebook,44.06,Cloudy,Yes
08/06/2023,46,M,whiskey,Facebook,75.95,Cloudy,Yes
25/06/2023,41,M,whiskey,Facebook,74.95,Sunny,Yes
03/06/2023,45,M,whiskey,Facebook,55.12,Rainy,Yes
21/06/2023,65,F,wine,Facebook,49.91,Sunny,No
21/06/2023,50,M,whiskey,Facebook,93.09,Sunny,Yes
10/06/2023,40,M,whiskey,Twitter,59.76,Sunny,Yes
19/06/2023,60,F,wine,Facebook,43.15,Cloudy,No
17/06/2023,42,M,whiskey,Facebook,70.56,Cloudy,Yes
11/06/2023,44,M,whiskey,Twitter,70.01,Sunny,No
11/06/2023,43,M,whiskey,Facebook,63.78,Sunny,Yes
11/06/2023,44,M,whiskey,Facebook,71.76,Sunny,Yes
23/06/2023,45,M,wine,Facebook,59.8,Sunny,Yes
11/06/2023,45,M,whiskey,Facebook,71.64,Sunny,Yes
10/06/2023,52,M,whiskey,Twitter,78.25,Sunny,Yes
29/06/2023,39,M,whiskey,Facebook,80.85,Rainy,Yes
06/06/2023,45,M,whiskey,Facebook,68.04,Sunny,Yes
03/06/2023,40,M,whiskey,Facebook,72.28,Rainy,Yes
24/06/2023,47,M,whiskey,Facebook,72.02,Rainy,Yes
24/06/2023,52,M,wine,Facebook,57.96,Rainy,Yes
10/06/2023,40,M,whiskey,Facebook,67.07,Sunny,Yes
28/06/2023,18,F,cocktail,TikTok,27.33,Cloudy,No
03/06/2023,39,M,whiskey,Facebook,76.09,Rainy,Yes
17/06/2023,49,M,whiskey,Facebook,73.97,Cloudy,Yes
24/06/2023,44,M,whiskey,Facebook,54.99,Rainy,Yes
24/06/2023,38,M,whiskey,Facebook,66.39,Rainy,Yes
18/06/2023,43,M,whiskey,Facebook,67.62,Sunny,No
10/06/2023,35,M,wine,Twitter,70.93,Sunny,No
29/06/2023,65,F,wine,Facebook,50.56,Rainy,No
23/06/2023,27,F,beer,TikTok,32.16,Sunny,No
20/06/2023,49,M,whiskey,Facebook,67.14,Sunny,Yes
22/06/2023,50,M,whiskey,Twitter,82.52,Cloudy,Yes
03/06/2023,43,M,whiskey,Facebook,73.83,Rainy,No
18/06/2023,46,M,whiskey,Facebook,81.99,Sunny,Yes
25/06/2023,59,F,wine,Facebook,50.89,Sunny,Yes
03/06/2023,44,M,whiskey,Facebook,71.88,Rainy,Yes
11/06/2023,70,F,cocktail,Instagram,50.16,Sunny,Yes
15/06/2023,41,M,whiskey,Facebook,67.36,Sunny,Yes
17/06/2023,46,M,whiskey,Facebook,65.66,Cloudy,Yes
02/06/2023,44,M,wine,Facebook,76.64,Cloudy,No
04/06/2023,56,F,cocktail,Facebook,58.08,Sunny,No
23/06/2023,48,M,whiskey,Facebook,80.84,Sunny,Yes
27/06/2023,42,M,wine,Facebook,75.3,Cloudy,No
07/06/2023,49,M,whiskey,Facebook,81.14,Sunny,Yes
10/06/2023,42,M,whiskey,Facebook,81.62,Sunny,No
29/06/2023,47,M,whiskey,Facebook,67.2,Rainy,Yes
24/06/2023,44,M,whiskey,Facebook,80.24,Rainy,No
03/06/2023,70,F,wine,Instagram,45.44,Rainy,No
10/06/2023,43,M,whiskey,Facebook,69.67,Sunny,Yes
11/06/2023,71,F,wine,Instagram,53.74,Sunny,Yes
26/06/2023,65,F,wine,Facebook,44.84,Rainy,No
12/06/2023,42,M,whiskey,Facebook,61.67,Rainy,Yes
10/06/2023,43,M,whiskey,Facebook,86.56,Sunny,Yes
26/06/2023,19,M,cocktail,Twitter,29.6,Rainy,No
20/06/2023,77,F,cocktail,Instagram,56.5,Sunny,Yes
29/06/2023,45,M,whiskey,Facebook,80.55,Rainy,Yes
25/06/2023,51,M,wine,Facebook,57.26,Sunny,No
26/06/2023,45,M,whiskey,Facebook,52.19,Rainy,Yes
18/06/2023,60,F,wine,Facebook,44.2,Sunny,Yes
17/06/2023,46,M,whiskey,Facebook,77.1,Cloudy,Yes
22/06/2023,72,F,wine,Facebook,46.93,Cloudy,Yes
24/06/2023,41,M,whiskey,Facebook,71.37,Rainy,Yes
01/06/2023,46,M,whiskey,Twitter,61.44,Cloudy,Yes
11/06/2023,37,M,whiskey,Facebook,74,Sunny,No
04/06/2023,40,M,whiskey,Facebook,62.43,Sunny,Yes
24/06/2023,42,M,whiskey,Facebook,71.03,Rainy,Yes
17/06/2023,40,M,whiskey,Facebook,58.54,Cloudy,Yes
02/06/2023,46,M,wine,Facebook,80.59,Cloudy,Yes
23/06/2023,34,M,wine,Facebook,93.65,Sunny,No
24/06/2023,48,M,whiskey,Facebook,43.13,Rainy,Yes
25/06/2023,45,M,whiskey,Facebook,75.33,Sunny,Yes
18/06/2023,31,F,cocktail,TikTok,15.49,Sunny,Yes
09/06/2023,72,F,wine,Facebook,70.91,Cloudy,Yes
24/06/2023,43,M,whiskey,Facebook,67.19,Rainy,No
29/06/2023,75,F,wine,Instagram,44.61,Rainy,Yes
07/06/2023,29,F,cocktail,TikTok,30.34,Sunny,No
08/06/2023,45,M,whiskey,Facebook,63.7,Cloudy,Yes
02/06/2023,43,M,whiskey,Facebook,64.69,Cloudy,Yes
03/06/2023,37,M,whiskey,Facebook,77.68,Rainy,Yes
22/06/2023,44,M,whiskey,Facebook,52.41,Cloudy,No
02/06/2023,44,M,whiskey,Facebook,51.84,Cloudy,Yes
29/06/2023,48,M,whiskey,Facebook,84.77,Rainy,Yes
11/06/2023,48,M,whiskey,Facebook,65.7,Sunny,Yes
16/06/2023,42,M,whiskey,Twitter,80.03,Cloudy,Yes
27/06/2023,30,M,whiskey,Facebook,48.8,Cloudy,Yes
25/06/2023,45,M,whiskey,Twitter,64.84,Sunny,Yes
04/06/2023,23,M,cocktail,Twitter,10.99,Sunny,No
02/06/2023,30,M,wine,Twitter,41.35,Cloudy,Yes
29/06/2023,46,M,whiskey,Facebook,68.13,Rainy,Yes
03/06/2023,45,M,whiskey,Facebook,63.24,Rainy,Yes
27/06/2023,61,F,wine,Facebook,54.8,Cloudy,Yes
03/06/2023,40,M,whiskey,Facebook,70.88,Rainy,No
18/06/2023,49,M,whiskey,Twitter,62.2,Sunny,Yes
25/06/2023,66,F,wine,Instagram,49.12,Sunny,Yes
24/06/2023,48,M,beer,Facebook,56.26,Rainy,Yes
25/06/2023,24,M,beer,Twitter,31.76,Sunny,No
21/06/2023,30,F,cocktail,TikTok,8.51,Sunny,No
18/06/2023,46,M,whiskey,Facebook,73.59,Sunny,Yes
18/06/2023,51,M,whiskey,Facebook,69.12,Sunny,Yes
16/06/2023,42,M,whiskey,Facebook,89.17,Cloudy,No
17/06/2023,45,M,whiskey,Facebook,76.92,Cloudy,No
18/06/2023,26,M,cocktail,TikTok,37.82,Sunny,No
27/06/2023,45,M,wine,Facebook,74.12,Cloudy,Yes
27/06/2023,49,M,wine,Facebook,58.67,Cloudy,Yes
23/06/2023,29,M,beer,Twitter,18.36,Sunny,Yes
04/06/2023,41,M,whiskey,Facebook,81.68,Sunny,No
11/06/2023,56,F,wine,Facebook,46.4,Sunny,Yes
14/06/2023,44,M,whiskey,Facebook,66.27,Stormy,Yes
03/06/2023,43,M,whiskey,Facebook,53.78,Rainy,Yes
06/06/2023,49,M,whiskey,Twitter,64.19,Sunny,Yes
03/06/2023,50,M,whiskey,Facebook,88.58,Rainy,Yes
20/06/2023,42,M,whiskey,Facebook,59.7,Sunny,Yes
26/06/2023,50,M,whiskey,Twitter,65.96,Rainy,Yes
03/06/2023,47,M,whiskey,Facebook,60.48,Rainy,No
18/06/2023,56,M,whiskey,Facebook,70.74,Sunny,No
18/06/2023,20,M,cocktail,TikTok,36.95,Sunny,No
04/06/2023,64,F,wine,Facebook,42.38,Sunny,No
11/06/2023,62,F,beer,Facebook,48.49,Sunny,No
30/06/2023,41,M,whiskey,Facebook,65.54,Sunny,Yes
03/06/2023,52,M,whiskey,Facebook,89.72,Rainy,No
18/06/2023,37,M,whiskey,Facebook,62.07,Sunny,No
04/06/2023,50,M,whiskey,Twitter,76.68,Sunny,Yes
11/06/2023,48,M,whiskey,Facebook,57.67,Sunny,Yes
05/06/2023,72,F,wine,Facebook,55.18,Cloudy,Yes
23/06/2023,24,M,cocktail,TikTok,19.12,Sunny,No
24/06/2023,36,M,whiskey,Facebook,70.6,Rainy,Yes
22/06/2023,47,M,whiskey,Facebook,70.5,Cloudy,Yes
25/06/2023,48,M,wine,Facebook,76.33,Sunny,No
16/06/2023,63,F,wine,Facebook,32.02,Cloudy,No
24/06/2023,58,F,cocktail,Facebook,57.02,Rainy,No
25/06/2023,54,M,whiskey,Twitter,75.68,Sunny,Yes
03/06/2023,63,F,cocktail,Facebook,38.54,Rainy,Yes
20/06/2023,58,F,cocktail,Facebook,39.24,Sunny,Yes
11/06/2023,28,M,cocktail,TikTok,43.02,Sunny,No
22/06/2023,48,M,wine,Facebook,48.67,Cloudy,Yes
16/06/2023,45,M,wine,Facebook,67.62,Cloudy,No
03/06/2023,41,M,wine,Facebook,69.26,Rainy,No
18/06/2023,50,M,wine,Facebook,81.08,Sunny,Yes
18/06/2023,47,M,whiskey,Facebook,64.07,Sunny,Yes
14/06/2023,45,M,whiskey,Facebook,65.18,Stormy,Yes
24/06/2023,65,F,wine,Facebook,47.25,Rainy,No
28/06/2023,41,M,wine,Facebook,88.17,Cloudy,No
04/06/2023,21,M,cocktail,Twitter,23.65,Sunny,Yes
03/06/2023,27,F,cocktail,Twitter,43.56,Rainy,Yes
12/06/2023,61,M,wine,Facebook,72.61,Rainy,Yes
02/06/2023,46,M,wine,Facebook,72.54,Cloudy,Yes
10/06/2023,43,M,whiskey,Facebook,59.14,Sunny,Yes
13/06/2023,24,M,cocktail,Twitter,13.83,Sunny,No
04/06/2023,51,M,whiskey,Facebook,70.78,Sunny,Yes
04/06/2023,46,M,whiskey,Facebook,66.85,Sunny,Yes
17/06/2023,69,F,wine,Facebook,60.76,Cloudy,No
25/06/2023,45,M,whiskey,Facebook,75.93,Sunny,Yes
25/06/2023,46,M,whiskey,Facebook,61.24,Sunny,Yes
17/06/2023,54,M,whiskey,Facebook,56.98,Cloudy,No
25/06/2023,43,M,whiskey,Facebook,67.04,Sunny,Yes
06/06/2023,61,F,wine,Facebook,38.69,Sunny,No
24/06/2023,69,F,wine,Facebook,57.76,Rainy,Yes
18/06/2023,46,M,whiskey,Facebook,73.15,Sunny,Yes
19/06/2023,48,M,whiskey,Facebook,63.51,Cloudy,Yes
24/06/2023,64,F,cocktail,Facebook,55.47,Rainy,No
23/06/2023,65,F,wine,Facebook,49.66,Sunny,Yes
15/06/2023,61,F,wine,Facebook,36.19,Sunny,Yes
28/06/2023,45,M,whiskey,Facebook,86.31,Cloudy,Yes
11/06/2023,78,F,wine,Facebook,43.62,Sunny,No
18/06/2023,72,F,wine,Instagram,46.89,Sunny,Yes
24/06/2023,45,M,whiskey,Facebook,80.81,Rainy,Yes
04/06/2023,39,M,whiskey,Facebook,78.83,Sunny,Yes
26/06/2023,49,M,whiskey,Facebook,33.11,Rainy,Yes
14/06/2023,43,M,whiskey,Facebook,82.26,Stormy,Yes
24/06/2023,58,M,wine,Facebook,57.13,Rainy,No
23/06/2023,71,F,wine,Facebook,54.05,Sunny,Yes
11/06/2023,47,M,whiskey,Facebook,82.78,Sunny,Yes
28/06/2023,47,M,whiskey,Facebook,74.14,Cloudy,Yes
01/06/2023,67,F,wine,Facebook,58.9,Cloudy,Yes
25/06/2023,58,F,wine,Facebook,32.4,Sunny,No
18/06/2023,40,M,whiskey,Facebook,85.87,Sunny,Yes
11/06/2023,36,M,whiskey,Facebook,67.09,Sunny,Yes
17/06/2023,52,M,whiskey,Facebook,76.76,Cloudy,No
20/06/2023,18,F,cocktail,TikTok,26.03,Sunny,No
02/06/2023,39,M,wine,Facebook,69.85,Cloudy,No
19/06/2023,19,F,cocktail,TikTok,52.5,Cloudy,Yes
02/06/2023,26,F,cocktail,Instagram,38.79,Cloudy,No
04/06/2023,42,M,whiskey,Facebook,83.56,Sunny,Yes
18/06/2023,45,M,whiskey,Facebook,74.59,Sunny,Yes
26/06/2023,48,M,wine,Facebook,89.03,Rainy,Yes
13/06/2023,68,F,wine,Facebook,54.34,Sunny,Yes
24/06/2023,42,M,whiskey,Facebook,61.89,Rainy,Yes
